,Country Name,Indicator Name,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,number of countries,Gender
8102,Middle East & North Africa,"Employment to population ratio, 15+,  (%) (modeled ILO estimate)",15.231435097310872,15.180223468372338,14.949402368062756,15.381010019811448,16.213514861497107,16.60062713143386,16.767235469260672,17.351604360361883,17.016202571301168,16.949231821022178,16.674504920092854,16.661622131947258,16.75063156764874,17.102515395728634,16.952811169311012,17.254179837325143,17.41038600954867,17.528945116145877,232,F
8169,"Egypt, Arab Rep.","Employment to population ratio, 15+,  (%) (modeled ILO estimate)",15.3999996185303,15.5,14.1999998092651,14.1999998092651,15.0,15.1000003814697,15.6000003814697,18.3999996185303,18.1000003814697,17.2999992370605,17.5,16.7999992370605,16.6000003814697,17.1000003814697,16.8999996185303,17.2000007629395,17.5,17.6000003814697,232,F
8197,"Iran, Islamic Rep.","Employment to population ratio, 15+,  (%) (modeled ILO estimate)",11.3999996185303,12.1000003814697,12.6999998092651,13.6999998092651,15.3000001907349,15.8000001907349,15.3000001907349,14.8000001907349,12.8999996185303,13.5,12.6000003814697,13.0,13.1000003814697,13.6000003814697,12.8999996185303,13.1000003814697,13.1999998092651,13.3000001907349,232,F
8198,Iraq,"Employment to population ratio, 15+,  (%) (modeled ILO estimate)",9.10000038146973,9.30000019073486,9.39999961853027,7.400000095367429,7.699999809265139,9.69999980926514,9.80000019073486,10.1000003814697,10.6000003814697,10.8000001907349,10.8999996185303,11.0,11.1000003814697,11.1999998092651,11.3000001907349,11.3999996185303,11.3999996185303,11.6000003814697,232,F
8200,Israel,"Employment to population ratio, 15+,  (%) (modeled ILO estimate)",47.5,47.4000015258789,46.7000007629395,47.0,47.4000015258789,49.0,49.5,50.5999984741211,51.7000007629395,51.7999992370605,52.5,52.9000015258789,53.9000015258789,54.5,55.5,55.7000007629395,55.7999992370605,55.4000015258789,232,F
8213,Lebanon,"Employment to population ratio, 15+,  (%) (modeled ILO estimate)",18.2000007629395,18.0,17.8999996185303,17.7000007629395,17.8999996185303,18.2000007629395,18.5,18.8999996185303,19.2000007629395,19.1000003814697,19.2999992370605,19.7000007629395,19.8999996185303,20.2000007629395,20.5,20.8999996185303,21.1000003814697,21.2000007629395,232,F
8233,Morocco,"Employment to population ratio, 15+,  (%) (modeled ILO estimate)",25.0,22.0,21.5,23.399999618530302,24.899999618530302,24.399999618530302,24.399999618530302,24.2999992370605,23.7999992370605,22.899999618530302,23.100000381469698,23.100000381469698,22.5,22.600000381469698,22.600000381469698,22.7000007629395,22.399999618530302,22.5,232,F
8261,Saudi Arabia,"Employment to population ratio, 15+,  (%) (modeled ILO estimate)",14.6000003814697,14.3999996185303,14.1000003814697,13.8000001907349,14.1999998092651,14.6000003814697,15.6000003814697,15.3000001907349,15.1000003814697,14.3999996185303,15.1000003814697,16.1000003814697,16.1000003814697,16.1000003814697,16.1000003814697,16.2000007629395,16.6000003814697,16.8999996185303,232,F
8280,Syrian Arab Republic,"Employment to population ratio, 15+,  (%) (modeled ILO estimate)",15.1999998092651,15.3999996185303,15.1999998092651,15.1000003814697,13.8000001907349,12.6000003814697,11.3999996185303,10.6000003814697,11.1999998092651,10.1999998092651,10.3000001907349,8.39999961853027,8.300000190734862,8.199999809265138,7.900000095367429,7.900000095367429,8.0,8.199999809265138,232,F
8293,United Arab Emirates,"Employment to population ratio, 15+,  (%) (modeled ILO estimate)",31.7000007629395,30.899999618530302,31.5,33.0,33.5999984741211,34.5,35.5999984741211,36.7000007629395,35.4000015258789,37.9000015258789,39.0,38.7000007629395,38.4000015258789,37.9000015258789,37.5,37.2999992370605,37.0999984741211,36.9000015258789,232,F
8321,Middle East & North Africa,"Employment to population ratio, 15+,  (%) (national estimate)",,,,,,,,17.553936839315742,17.295537472995232,15.983270051895845,16.2976208446152,,,,15.513789718135168,,,,211,F
8377,"Egypt, Arab Rep.","Employment to population ratio, 15+,  (%) (national estimate)",10.3999996185303,10.1999998092651,9.60000038146973,10.3999996185303,10.6999998092651,,16.0,18.7000007629395,17.6000003814697,17.7000007629395,18.0,17.3999996185303,17.0,17.3999996185303,17.5,17.0,17.6000003814697,,211,F
8404,"Iran, Islamic Rep.","Employment to population ratio, 15+,  (%) (national estimate)",,,,,,14.8000001907349,,13.1999998092651,12.8000001907349,13.1999998092651,12.1000003814697,,,,10.5,11.6000003814697,12.8999996185303,,211,F
8405,Iraq,"Employment to population ratio, 15+,  (%) (national estimate)",,,,,11.6999998092651,,,,,,,,,,,,,,211,F
8408,Israel,"Employment to population ratio, 15+,  (%) (national estimate)",47.7999992370605,47.7000007629395,46.9000015258789,47.2000007629395,47.5999984741211,49.2000007629395,49.7000007629395,50.9000015258789,51.9000015258789,52.0999984741211,53.0,53.2000007629395,54.0999984741211,54.5999984741211,55.7000007629395,55.9000015258789,56.4000015258789,,211,F
8421,Lebanon,"Employment to population ratio, 15+,  (%) (national estimate)",,,,,18.3999996185303,,,19.0,,,,,,,,,,,211,F
8444,Morocco,"Employment to population ratio, 15+,  (%) (national estimate)",25.2999992370605,23.7999992370605,23.0,23.7000007629395,25.2000007629395,24.7000007629395,18.6000003814697,24.5,24.0,17.5,23.399999618530302,22.899999618530302,22.2999992370605,22.7000007629395,22.600000381469698,,,,211,F
8475,Saudi Arabia,"Employment to population ratio, 15+,  (%) (national estimate)",14.3999996185303,14.1000003814697,13.6999998092651,,,,15.8000001907349,15.6000003814697,15.3000001907349,14.6000003814697,,16.0,16.0,15.8999996185303,16.0,16.7999992370605,15.3999996185303,,211,F
8492,Syrian Arab Republic,"Employment to population ratio, 15+,  (%) (national estimate)",20.7999992370605,16.5,17.7999992370605,14.8999996185303,,,11.3999996185303,10.5,11.1999998092651,10.1000003814697,10.1000003814697,,,,,,,,211,F
8505,United Arab Emirates,"Employment to population ratio, 15+,  (%) (national estimate)",,,,,,35.0999984741211,,,36.7999992370605,37.5,,,,,,,,,211,F
8545,Middle East & North Africa,"Employment to population ratio, 15+,  (%) (modeled ILO estimate)",66.34565226077352,66.11588454264418,65.65889672584059,65.60768937129981,66.62239859757753,67.08436576797564,66.87682377641785,67.05293819960754,67.2333199337604,67.38294957184063,67.6611461307521,67.24910712441833,67.30641640604881,67.9666239061528,68.20679953641435,68.25791702845208,68.25363811136296,68.393665402099,232,M
8612,"Egypt, Arab Rep.","Employment to population ratio, 15+,  (%) (modeled ILO estimate)",68.8000030517578,67.5,67.1999969482422,68.0,69.59999847412111,70.3000030517578,68.5,69.40000152587889,70.5,71.0999984741211,72.0,69.09999847412111,69.0,68.5,68.8000030517578,69.09999847412111,69.8000030517578,70.3000030517578,232,M
8640,"Iran, Islamic Rep.","Employment to population ratio, 15+,  (%) (modeled ILO estimate)",65.8000030517578,65.5,65.40000152587889,65.90000152587889,67.3000030517578,66.5,66.0,65.59999847412111,63.9000015258789,63.0,61.5999984741211,62.7999992370605,63.2000007629395,65.3000030517578,66.09999847412111,66.0,65.90000152587889,66.0,232,M
8641,Iraq,"Employment to population ratio, 15+,  (%) (modeled ILO estimate)",59.4000015258789,59.4000015258789,59.2000007629395,51.7999992370605,52.5,58.0,58.5,59.0,59.9000015258789,60.0999984741211,60.2000007629395,60.2999992370605,60.2999992370605,60.5,60.5999984741211,60.7000007629395,60.7999992370605,61.0,232,M
8643,Israel,"Employment to population ratio, 15+,  (%) (modeled ILO estimate)",62.2999992370605,61.7000007629395,59.9000015258789,59.5,60.5999984741211,61.5999984741211,62.5,63.7999992370605,64.8000030517578,62.5999984741211,63.4000015258789,64.3000030517578,64.6999969482422,65.3000030517578,65.40000152587889,65.8000030517578,66.0,65.59999847412111,232,M
8656,Lebanon,"Employment to population ratio, 15+,  (%) (modeled ILO estimate)",63.7999992370605,64.6999969482422,65.09999847412111,65.1999969482422,65.5,65.3000030517578,65.09999847412111,64.40000152587889,65.90000152587889,67.0,67.0,67.0,66.90000152587889,67.0,67.09999847412111,67.0,66.90000152587889,66.90000152587889,232,M
8676,Morocco,"Employment to population ratio, 15+,  (%) (modeled ILO estimate)",68.0,68.59999847412111,69.0,68.8000030517578,69.6999969482422,68.90000152587889,69.09999847412111,68.90000152587889,69.0,69.09999847412111,68.59999847412111,69.09999847412111,68.40000152587889,67.59999847412111,67.0,67.1999969482422,66.40000152587889,66.40000152587889,232,M
8704,Saudi Arabia,"Employment to population ratio, 15+,  (%) (modeled ILO estimate)",72.6999969482422,71.9000015258789,71.1999969482422,71.3000030517578,71.0999984741211,70.9000015258789,70.0,70.5,71.0,70.9000015258789,71.6999969482422,72.6999969482422,74.6999969482422,76.0999984741211,76.6999969482422,77.5,77.4000015258789,77.4000015258789,232,M
8723,Syrian Arab Republic,"Employment to population ratio, 15+,  (%) (modeled ILO estimate)",75.4000015258789,78.0,74.3000030517578,72.0999984741211,71.6999969482422,71.1999969482422,71.5,70.5,67.90000152587889,68.59999847412111,68.59999847412111,64.6999969482422,64.6999969482422,64.40000152587889,63.7000007629395,62.7999992370605,62.5,62.5,232,M
8736,United Arab Emirates,"Employment to population ratio, 15+,  (%) (modeled ILO estimate)",89.9000015258789,88.5,88.3000030517578,88.9000015258789,89.3000030517578,90.1999969482422,89.1999969482422,89.0,89.1999969482422,89.0999984741211,90.1999969482422,90.0,89.9000015258789,89.9000015258789,90.0999984741211,90.5,89.9000015258789,89.5,232,M
8764,Middle East & North Africa,"Employment to population ratio, 15+,  (%) (national estimate)",,,,,,,,64.80853094841311,67.70509059023532,65.30555994910797,65.76903705614039,,,,64.77655954039858,,,,211,M
8820,"Egypt, Arab Rep.","Employment to population ratio, 15+,  (%) (national estimate)",42.7999992370605,43.7000007629395,42.7999992370605,42.0999984741211,44.0999984741211,,65.8000030517578,66.1999969482422,68.3000030517578,68.5,71.3000030517578,67.8000030517578,67.0,66.1999969482422,65.5,63.9000015258789,63.5,,211,M
8847,"Iran, Islamic Rep.","Employment to population ratio, 15+,  (%) (national estimate)",,,,,,61.0,,57.5999984741211,62.9000015258789,62.2000007629395,60.5999984741211,,,,62.5999984741211,63.0,63.0,,211,M
8848,Iraq,"Employment to population ratio, 15+,  (%) (national estimate)",,,,,62.0,,,,,,,,,,,,,,211,M
8851,Israel,"Employment to population ratio, 15+,  (%) (national estimate)",62.4000015258789,61.7999992370605,60.0,59.5999984741211,60.5999984741211,61.5999984741211,62.4000015258789,63.7000007629395,64.6999969482422,62.5,63.4000015258789,64.3000030517578,64.59999847412111,65.09999847412111,65.40000152587889,65.8000030517578,65.90000152587889,,211,M
8864,Lebanon,"Employment to population ratio, 15+,  (%) (national estimate)",,,,,63.7999992370605,,,61.2000007629395,,,,,,,,,,,211,M
8887,Morocco,"Employment to population ratio, 15+,  (%) (national estimate)",68.09999847412111,70.4000015258789,70.5,68.40000152587889,69.3000030517578,68.59999847412111,50.0999984741211,68.59999847412111,68.6999969482422,49.4000015258789,68.0,68.0,67.1999969482422,66.40000152587889,65.6999969482422,,,,211,M
8918,Saudi Arabia,"Employment to population ratio, 15+,  (%) (national estimate)",72.4000015258789,71.5999984741211,70.5,,,,70.8000030517578,71.4000015258789,71.6999969482422,71.5999984741211,,73.9000015258789,75.5,76.0999984741211,76.0,75.6999969482422,43.5,,211,M
8935,Syrian Arab Republic,"Employment to population ratio, 15+,  (%) (national estimate)",80.4000015258789,77.1999969482422,74.8000030517578,70.5999984741211,,,70.1999969482422,69.8000030517578,66.90000152587889,67.5,67.6999969482422,,,,,,,,211,M
8948,United Arab Emirates,"Employment to population ratio, 15+,  (%) (national estimate)",,,,,,90.4000015258789,,,87.5999984741211,86.8000030517578,,,,,,,,,211,M
8982,Middle East & North Africa,"Employment to population ratio, 15+, total (%) (national estimate)",,,,,,,,41.7728922079879,43.26621141482826,41.41694790948426,41.35051062466371,,,,40.67195287591834,,,,229,N
9046,"Egypt, Arab Rep.","Employment to population ratio, 15+, total (%) (national estimate)",26.899999618530302,27.399999618530302,26.0,26.600000381469698,27.0,,41.4000015258789,42.9000015258789,43.5,43.5999984741211,45.0,43.0,42.4000015258789,42.0999984741211,41.7999992370605,40.7999992370605,40.9000015258789,,229,N
9074,"Iran, Islamic Rep.","Employment to population ratio, 15+, total (%) (national estimate)",,,,,,38.0999984741211,,35.5999984741211,38.0,37.7000007629395,36.4000015258789,,,,36.4000015258789,37.0999984741211,37.7999992370605,,229,N
9075,Iraq,"Employment to population ratio, 15+, total (%) (national estimate)",,,,,36.5999984741211,,,,,,,,,,,,,,229,N
9078,Israel,"Employment to population ratio, 15+, total (%) (national estimate)",54.9000015258789,54.5,53.2000007629395,53.2000007629395,53.9000015258789,55.2000007629395,55.9000015258789,57.0999984741211,58.0999984741211,57.2000007629395,58.0,58.5999984741211,59.2000007629395,59.7000007629395,60.4000015258789,60.7000007629395,61.0999984741211,,229,N
9091,Lebanon,"Employment to population ratio, 15+, total (%) (national estimate)",,,,,40.5999984741211,,,39.5,,,,,,,,,,,229,N
9114,Morocco,"Employment to population ratio, 15+, total (%) (national estimate)",46.4000015258789,46.7999992370605,46.2999992370605,45.7000007629395,46.9000015258789,46.4000015258789,34.2999992370605,46.0,45.7999992370605,33.2000007629395,45.0999984741211,44.7999992370605,44.0999984741211,43.7999992370605,43.4000015258789,,,,229,N
9145,Saudi Arabia,"Employment to population ratio, 15+, total (%) (national estimate)",47.0,46.2999992370605,45.2000007629395,,,,47.5,47.7000007629395,47.7000007629395,47.2000007629395,,50.0999984741211,51.0999984741211,51.0,51.0,51.0,51.7999992370605,,229,N
9163,Syrian Arab Republic,"Employment to population ratio, 15+, total (%) (national estimate)",51.2999992370605,47.5,47.0,43.0999984741211,,,42.0999984741211,40.5,39.4000015258789,39.4000015258789,39.0,,,,,,,,229,N
9177,United Arab Emirates,"Employment to population ratio, 15+, total (%) (national estimate)",,,,,,75.0999984741211,,,69.59999847412111,69.40000152587889,,,,,,,,,229,N
9217,Middle East & North Africa,"Employment to population ratio, ages 15-24,  (%) (modeled ILO estimate)",10.717195268940939,10.007601615618745,10.660068285543435,10.597530564368137,11.030785815895062,10.493220540774502,10.414741352758263,10.255853217557666,9.821465036864916,9.58673606065932,8.90616634668018,8.529625794728299,8.274160180787643,8.702589346741995,8.637907066821734,9.078533904491668,8.962160861910442,8.921865995291824,232,F
9284,"Egypt, Arab Rep.","Employment to population ratio, ages 15-24,  (%) (modeled ILO estimate)",10.5,8.699999809265138,13.0,11.3999996185303,11.3999996185303,8.89999961853027,9.19999980926514,10.0,10.0,9.19999980926514,8.89999961853027,7.800000190734861,7.0,8.300000190734862,9.10000038146973,10.3999996185303,9.69999980926514,9.19999980926514,232,F
9312,"Iran, Islamic Rep.","Employment to population ratio, ages 15-24,  (%) (modeled ILO estimate)",8.89999961853027,9.39999961853027,9.39999961853027,10.1999998092651,11.6999998092651,11.3999996185303,10.8000001907349,10.1999998092651,8.39999961853027,8.80000019073486,7.599999904632571,7.900000095367429,7.699999809265139,8.300000190734862,7.199999809265139,7.199999809265139,7.099999904632571,7.0,232,F
9313,Iraq,"Employment to population ratio, ages 15-24,  (%) (modeled ILO estimate)",3.29999995231628,3.29999995231628,3.29999995231628,0.200000002980232,0.5,2.79999995231628,3.0,3.20000004768372,3.5999999046325697,3.5999999046325697,3.5999999046325697,3.5999999046325697,3.5999999046325697,3.5999999046325697,3.70000004768372,3.5,3.4000000953674303,3.5999999046325697,232,F
9315,Israel,"Employment to population ratio, ages 15-24,  (%) (modeled ILO estimate)",44.9000015258789,43.9000015258789,40.0,40.2000007629395,41.2000007629395,43.7999992370605,43.4000015258789,43.5999984741211,44.5,44.5999984741211,44.0999984741211,42.7000007629395,42.5,43.0999984741211,43.2000007629395,43.7999992370605,44.0,43.7000007629395,232,F
9328,Lebanon,"Employment to population ratio, ages 15-24,  (%) (modeled ILO estimate)",14.0,14.1000003814697,14.0,14.0,14.1999998092651,14.0,13.8999996185303,13.6000003814697,13.5,12.8000001907349,12.8000001907349,13.0,13.1999998092651,13.3000001907349,13.5,14.0,14.1000003814697,14.1999998092651,232,F
9348,Morocco,"Employment to population ratio, ages 15-24,  (%) (modeled ILO estimate)",23.600000381469698,17.7000007629395,17.5,20.0,21.5,20.0,19.3999996185303,18.5,17.7999992370605,16.0,15.8999996185303,15.6000003814697,14.3000001907349,14.3999996185303,14.1000003814697,14.3000001907349,14.0,14.1000003814697,232,F
9376,Saudi Arabia,"Employment to population ratio, ages 15-24,  (%) (modeled ILO estimate)",5.400000095367429,5.09999990463257,4.59999990463257,3.79999995231628,3.70000004768372,3.5999999046325697,4.30000019073486,3.79999995231628,3.4000000953674303,2.9000000953674303,3.0999999046325697,3.5,4.0,4.30000019073486,3.9000000953674303,4.0,4.099999904632569,4.0,232,F
9395,Syrian Arab Republic,"Employment to population ratio, ages 15-24,  (%) (modeled ILO estimate)",11.8999996185303,13.3000001907349,12.6000003814697,12.8000001907349,10.6999998092651,8.89999961853027,7.099999904632571,6.099999904632571,6.099999904632571,5.400000095367429,5.400000095367429,2.2999999523162797,2.2999999523162797,2.2000000476837203,2.2000000476837203,2.4000000953674303,2.70000004768372,3.0,232,F
9408,United Arab Emirates,"Employment to population ratio, ages 15-24,  (%) (modeled ILO estimate)",21.0,19.8999996185303,20.3999996185303,22.100000381469698,22.399999618530302,23.100000381469698,23.7000007629395,24.2999992370605,21.7000007629395,23.7000007629395,24.399999618530302,24.100000381469698,23.5,22.600000381469698,21.7999992370605,21.5,21.3999996185303,21.5,232,F
9449,Middle East & North Africa,"Employment to population ratio, ages 15-24,  (%) (modeled ILO estimate)",39.3329803869244,38.6474474537394,37.67127035525154,37.84677180297377,39.3938143513214,40.20956139505788,38.98870424362391,38.76544130264022,38.49583826254185,38.22796278261516,38.12253044280907,36.66546932091169,35.586128551588565,36.0451550463906,35.85798853835684,35.254102016376905,35.085796445161826,35.20965195191719,232,M
9516,"Egypt, Arab Rep.","Employment to population ratio, ages 15-24,  (%) (modeled ILO estimate)",36.2999992370605,32.2000007629395,32.4000015258789,34.7000007629395,38.5,40.7000007629395,37.2000007629395,38.9000015258789,40.4000015258789,41.0999984741211,42.5999984741211,37.0999984741211,34.2999992370605,33.9000015258789,33.2000007629395,32.9000015258789,33.9000015258789,34.2999992370605,232,M
9544,"Iran, Islamic Rep.","Employment to population ratio, ages 15-24,  (%) (modeled ILO estimate)",41.2999992370605,41.2000007629395,41.0999984741211,42.2000007629395,44.5,43.2999992370605,42.0,40.5,38.2000007629395,37.2000007629395,35.2000007629395,36.0,35.9000015258789,37.9000015258789,38.0999984741211,37.2999992370605,36.4000015258789,35.9000015258789,232,M
9545,Iraq,"Employment to population ratio, ages 15-24,  (%) (modeled ILO estimate)",36.2999992370605,36.0,35.5,23.399999618530302,24.399999618530302,33.0,33.2000007629395,33.5999984741211,34.5999984741211,34.5999984741211,34.5,34.4000015258789,34.0999984741211,34.2000007629395,34.2999992370605,34.0999984741211,33.9000015258789,34.2999992370605,232,M
9547,Israel,"Employment to population ratio, ages 15-24,  (%) (modeled ILO estimate)",51.7999992370605,49.9000015258789,45.4000015258789,43.5999984741211,45.9000015258789,48.5999984741211,48.7000007629395,50.0,51.0,46.4000015258789,46.7000007629395,46.5999984741211,44.7000007629395,45.9000015258789,45.7000007629395,46.2000007629395,46.5,46.0999984741211,232,M
9560,Lebanon,"Employment to population ratio, ages 15-24,  (%) (modeled ILO estimate)",33.0999984741211,33.4000015258789,33.5,33.4000015258789,33.5,33.0999984741211,32.7000007629395,32.0,33.2999992370605,33.5999984741211,33.5,33.7000007629395,33.9000015258789,34.0999984741211,34.2000007629395,34.2000007629395,33.9000015258789,33.5999984741211,232,M
9580,Morocco,"Employment to population ratio, ages 15-24,  (%) (modeled ILO estimate)",50.9000015258789,51.0999984741211,50.9000015258789,51.2000007629395,52.5,51.2000007629395,47.5999984741211,46.7999992370605,45.5,44.2000007629395,43.7999992370605,43.4000015258789,41.7999992370605,41.4000015258789,41.0,41.4000015258789,40.4000015258789,40.5999984741211,232,M
9608,Saudi Arabia,"Employment to population ratio, ages 15-24,  (%) (modeled ILO estimate)",24.2000007629395,23.399999618530302,22.899999618530302,23.5,22.899999618530302,22.399999618530302,20.8999996185303,20.7000007629395,20.3999996185303,19.0,20.1000003814697,21.600000381469698,22.0,22.0,22.0,22.2999992370605,21.7999992370605,21.2000007629395,232,M
9627,Syrian Arab Republic,"Employment to population ratio, ages 15-24,  (%) (modeled ILO estimate)",55.5999984741211,61.0,51.5,52.2000007629395,50.5999984741211,48.9000015258789,47.7999992370605,47.0999984741211,44.4000015258789,44.4000015258789,42.2999992370605,35.9000015258789,35.7000007629395,35.2999992370605,34.7999992370605,34.7000007629395,34.9000015258789,35.5,232,M
9640,United Arab Emirates,"Employment to population ratio, ages 15-24,  (%) (modeled ILO estimate)",59.7999992370605,57.7999992370605,57.7999992370605,58.9000015258789,58.9000015258789,59.5999984741211,57.9000015258789,57.7000007629395,56.4000015258789,57.4000015258789,59.5,58.7999992370605,57.9000015258789,56.9000015258789,56.0999984741211,55.7999992370605,54.2000007629395,53.9000015258789,232,M
9680,Middle East & North Africa,"Expected years of schooling, ",9.934282302856449,10.174844741821301,10.379263877868699,10.5883255004883,10.7955007553101,11.1388635635376,11.2873020172119,11.455204010009801,11.658940315246598,11.745601654052699,11.9381284713745,12.1847629547119,12.662560462951697,12.5529470443726,12.5874471664429,,,,225,F
9747,"Egypt, Arab Rep.","Expected years of schooling, ",,10.7521200180054,,10.8796796798706,11.010479927063,,,,,11.965250015258801,12.1230802536011,12.179829597473098,12.6483898162842,12.9287099838257,12.9671297073364,,,,225,F
9770,"Iran, Islamic Rep.","Expected years of schooling, ",11.010740280151401,11.2629404067993,11.192779541015598,11.202730178833,11.2720499038696,11.3058996200562,11.7386798858643,12.1999797821045,12.817290306091301,12.913200378417999,13.054229736328098,13.5505695343018,14.9648895263672,14.6953897476196,14.6366300582886,14.669409751892099,,,225,F
9771,Iraq,"Expected years of schooling, ",7.43019008636475,,,,8.74120044708252,,,,,,,,,,,,,,225,F
9773,Israel,"Expected years of schooling, ",15.549639701843299,15.7240896224976,16.4257392883301,16.2276496887207,16.174310684204098,16.152530670165998,15.9940795898438,16.2037601470947,16.0133590698242,16.1420497894287,,16.430130004882802,16.4305400848389,16.4717102050781,16.4970798492432,16.5436706542969,,,225,F
9787,Lebanon,"Expected years of schooling, ",15.360600471496598,15.649129867553699,15.021730422973599,14.218179702758801,13.570520401001,13.0510997772217,12.6482696533203,12.8965101242065,13.0266799926758,13.1509399414063,13.037750244140598,13.025090217590302,12.340869903564501,12.087140083313,11.378390312194801,,,,225,F
9809,Morocco,"Expected years of schooling, ",7.66262006759644,8.10027027130127,8.58187007904053,8.93986988067627,9.2020902633667,9.36515998840332,9.44379997253418,9.739580154418949,9.9647798538208,10.2007999420166,10.6692304611206,11.0971002578735,11.522890090942399,,,,,,225,F
9836,Saudi Arabia,"Expected years of schooling, ",,,,,,12.4919099807739,,,,13.0012903213501,,,,15.071439743042,15.278820037841802,,,,225,F
9855,Syrian Arab Republic,"Expected years of schooling, ",,,9.88770008087158,10.3345603942871,10.706130027771,11.176389694213901,11.3099002838135,11.466549873352099,11.6230802536011,11.6274700164795,11.8385696411133,12.369779586792,12.911140441894501,8.974630355834961,,,,,225,F
9905,Middle East & North Africa,"Expected years of schooling, ",11.2971935272217,11.4642686843872,11.5889110565186,11.677138328552198,11.748492240905799,12.028376579284698,12.095966339111301,12.2058582305908,12.305278778076199,12.4256439208984,12.595884323120101,12.845461845397901,13.258208274841301,13.2479238510132,13.2451457977295,,,,225,M
9972,"Egypt, Arab Rep.","Expected years of schooling, ",,11.657449722289998,,11.537269592285199,11.704010009765598,,,,,12.383060455322301,12.568340301513699,12.6380796432495,13.011919975280799,13.2973899841309,13.2255001068115,,,,225,M
9995,"Iran, Islamic Rep.","Expected years of schooling, ",12.209239959716802,12.544340133667,12.3613195419312,12.300800323486301,11.5771903991699,11.566200256347699,11.9392499923706,12.0391302108765,12.734919548034698,12.9782304763794,13.210980415344201,13.7060203552246,15.0544595718384,15.0917797088623,14.995129585266099,15.1770496368408,,,225,M
9996,Iraq,"Expected years of schooling, ",9.97309970855713,,,,11.4642601013184,,,,,,,,,,,,,,225,M
9998,Israel,"Expected years of schooling, ",14.7227697372437,14.9130697250366,15.6584796905518,15.600110054016099,15.4159097671509,15.3568601608276,15.317629814147901,15.3509302139282,15.1476097106934,15.234640121460002,,15.470760345459,15.4159297943115,15.475600242614698,15.521369934082001,15.4990501403809,,,225,M
10012,Lebanon,"Expected years of schooling, ",14.5870304107666,14.782939910888699,14.605299949646001,14.1022796630859,13.8361501693726,13.4350900650024,13.13623046875,13.2102499008179,13.293470382690401,13.496230125427198,13.403980255127001,13.5601396560669,12.6583995819092,12.3793296813965,11.5302200317383,,,,225,M
10034,Morocco,"Expected years of schooling, ",9.290510177612301,9.5308198928833,9.92473030090332,10.251930236816401,10.4576101303101,10.613260269165,10.5812196731567,10.8307504653931,11.005979537963901,11.274009704589801,11.6662702560425,12.0959796905518,12.5645999908447,,,,,,225,M
10061,Saudi Arabia,"Expected years of schooling, ",,,,,,12.5622501373291,,,,13.476750373840302,,,,16.3704109191895,16.963140487670902,,,,225,M
10080,Syrian Arab Republic,"Expected years of schooling, ",,,10.611809730529801,10.9110498428345,11.274330139160199,11.6546802520752,11.706549644470199,11.8079500198364,11.900230407714801,11.858130455017099,12.203269958496099,12.578350067138699,13.133729934692399,9.08399963378906,,,,,225,M
10131,Middle East & North Africa, migrants (% of international migrant stock),44.12233208275651,,,,,43.33129529446865,,,,,43.152688817533424,,,,,44.943702354058544,,,260,F
10207,"Egypt, Arab Rep.", migrants (% of international migrant stock),46.841201023914394,,,,,42.234882354444,,,,,43.8406703774593,,,,,46.088116783926495,,,260,F
10239,"Iran, Islamic Rep.", migrants (% of international migrant stock),40.7139940188423,,,,,45.1009175026178,,,,,43.085704063752395,,,,,46.991439323361796,,,260,F
10240,Iraq, migrants (% of international migrant stock),42.7792423702648,,,,,39.1468231576572,,,,,37.843409518779396,,,,,41.4681771555975,,,260,F
10243,Israel, migrants (% of international migrant stock),53.886034152051295,,,,,54.0723142540658,,,,,54.355318707177,,,,,54.6211290100496,,,260,F
10257,Lebanon, migrants (% of international migrant stock),49.0116363814793,,,,,48.422403222055394,,,,,47.924767411397,,,,,51.947916082683896,,,260,F
10281,Morocco, migrants (% of international migrant stock),48.64992269110379,,,,,49.3499328785009,,,,,49.6001917951177,,,,,49.84804148636889,,,260,F
10313,Saudi Arabia, migrants (% of international migrant stock),33.165317313737305,,,,,31.253007812121503,,,,,29.616702625731396,,,,,31.8806649751201,,,260,F
10336,Syrian Arab Republic, migrants (% of international migrant stock),48.738815268547704,,,,,48.714642690065205,,,,,48.9245584329469,,,,,48.8649880197306,,,260,F
10351,United Arab Emirates, migrants (% of international migrant stock),28.182369951056,,,,,27.209637443783002,,,,,25.327245086557102,,,,,25.3256465680707,,,260,F
10391,Middle East & North Africa,"Fertility rate, total (births per woman)",3.2010636418963085,3.1106621296747474,3.0354091007132875,2.9757028371111733,2.9256781368648124,2.888381260069784,2.8677368529850797,2.8587457549875777,2.8609076796566315,2.8681100814070666,2.87787844846376,2.881210759746613,2.8794218880006506,2.86677369655656,2.8450463671483863,2.8133479675683906,,,254,N
10464,"Egypt, Arab Rep.","Fertility rate, total (births per woman)",3.233,3.181,3.133,3.088,3.0469999999999997,3.016,3.0039999999999996,3.016,3.055,3.114,3.185,3.253,3.306,3.335,3.3360000000000003,3.3110000000000004,,,254,N
10495,"Iran, Islamic Rep.","Fertility rate, total (births per woman)",2.211,2.092,1.9969999999999999,1.925,1.87,1.831,1.805,1.788,1.778,1.7719999999999998,1.765,1.755,1.742,1.7269999999999999,1.7080000000000002,1.686,,,254,N
