,Country Name,Indicator Name,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,number of countries,Gender
7579,Sudan,"Employment in industry,  (% of  employment) (modeled ILO estimate)",15.8999996185303,16.1000003814697,16.2999992370605,16.2999992370605,16.5,16.6000003814697,16.5,16.7999992370605,17.1000003814697,16.8999996185303,17.7000007629395,16.8999996185303,17.0,17.1000003814697,17.0,17.2000007629395,17.2999992370605,17.3999996185303,232,M
7651,Sub-Saharan Africa,"Employment in services,  (% of  employment) (modeled ILO estimate)",31.260766863861278,31.378498805449773,30.756232003603426,31.10451625042811,32.070210866499416,32.75124988665381,32.845720084035946,32.11873429965093,32.2216725325102,32.25418064209912,33.74165094361435,34.10585032518899,34.234195275881184,34.76456319720294,35.129164570139324,35.463643822342725,35.59030450769185,35.750101722443965,232,F
7686,Central African Republic,"Employment in services,  (% of  employment) (modeled ILO estimate)",17.7000007629395,17.7000007629395,17.8999996185303,16.8999996185303,17.5,17.6000003814697,17.7999992370605,18.1000003814697,17.7999992370605,17.8999996185303,18.2000007629395,18.2999992370605,18.5,15.6000003814697,16.1000003814697,16.2999992370605,16.6000003814697,16.7000007629395,232,F
7707,Equatorial Guinea,"Employment in services,  (% of  employment) (modeled ILO estimate)",38.0,41.9000015258789,50.4000015258789,47.4000015258789,52.7999992370605,58.5999984741211,57.9000015258789,60.0,61.2999992370605,58.5999984741211,58.9000015258789,59.7999992370605,61.0999984741211,59.5999984741211,60.2000007629395,58.9000015258789,58.0,57.5,232,F
7723,Guinea,"Employment in services,  (% of  employment) (modeled ILO estimate)",19.2000007629395,19.2000007629395,18.6000003814697,18.2000007629395,18.1000003814697,18.2000007629395,17.5,17.6000003814697,17.3999996185303,17.2999992370605,17.2999992370605,19.6000003814697,20.2000007629395,21.1000003814697,21.2999992370605,21.3999996185303,21.1000003814697,21.0,232,F
7724,Guinea-Bissau,"Employment in services,  (% of  employment) (modeled ILO estimate)",22.899999618530302,24.899999618530302,22.399999618530302,22.399999618530302,22.7999992370605,22.7000007629395,23.600000381469698,23.7999992370605,23.0,24.100000381469698,23.600000381469698,24.7000007629395,23.399999618530302,25.399999618530302,25.2000007629395,26.100000381469698,26.2999992370605,26.600000381469698,232,F
7779,Nigeria,"Employment in services,  (% of  employment) (modeled ILO estimate)",48.5,46.7000007629395,41.4000015258789,44.0999984741211,49.7999992370605,50.7999992370605,51.2999992370605,50.9000015258789,54.2000007629395,56.4000015258789,66.5,67.09999847412111,67.40000152587889,68.09999847412111,68.90000152587889,69.59999847412111,69.8000030517578,70.0,232,F
7784,Papua New Guinea,"Employment in services,  (% of  employment) (modeled ILO estimate)",18.6000003814697,18.5,18.0,17.8999996185303,18.0,18.1000003814697,17.7999992370605,17.6000003814697,17.7000007629395,17.8999996185303,17.2000007629395,18.5,19.6000003814697,20.1000003814697,20.7999992370605,21.7000007629395,22.2000007629395,22.2000007629395,232,F
7806,South Africa,"Employment in services,  (% of  employment) (modeled ILO estimate)",74.8000030517578,80.0999984741211,77.8000030517578,81.1999969482422,80.9000015258789,82.5,81.0999984741211,82.1999969482422,84.8000030517578,83.1999969482422,85.8000030517578,85.4000015258789,85.5,86.1999969482422,82.8000030517578,83.6999969482422,84.0999984741211,84.1999969482422,232,F
7811,Sudan,"Employment in services,  (% of  employment) (modeled ILO estimate)",29.2000007629395,30.2000007629395,30.5,32.2999992370605,32.9000015258789,34.9000015258789,37.0999984741211,38.9000015258789,39.7999992370605,43.2000007629395,42.9000015258789,43.5999984741211,44.0999984741211,44.2000007629395,44.9000015258789,45.5999984741211,46.0,46.4000015258789,232,F
7883,Sub-Saharan Africa,"Employment in services,  (% of  employment) (modeled ILO estimate)",31.3218377995808,31.401794521326014,31.39422757879493,31.400306313612305,31.98305140456851,32.24040264326869,32.13402821837616,30.93438987412663,31.157775193850213,31.09487055304225,31.99098794270473,32.10902075723039,32.23007923592805,32.440808734575164,32.44865097230954,32.74289533200031,32.737870889086444,32.798512669921415,232,M
7918,Central African Republic,"Employment in services,  (% of  employment) (modeled ILO estimate)",32.5,32.7999992370605,32.7999992370605,32.4000015258789,32.5999984741211,32.4000015258789,32.0999984741211,32.5,32.2999992370605,32.5,32.2999992370605,32.5,32.5,30.2000007629395,29.7000007629395,29.2000007629395,29.2000007629395,29.399999618530302,232,M
7939,Equatorial Guinea,"Employment in services,  (% of  employment) (modeled ILO estimate)",60.5,64.6999969482422,70.3000030517578,68.3000030517578,70.4000015258789,71.0,69.3000030517578,69.1999969482422,69.1999969482422,65.0,65.3000030517578,66.1999969482422,65.3000030517578,67.3000030517578,66.59999847412111,66.1999969482422,67.09999847412111,67.40000152587889,232,M
7955,Guinea,"Employment in services,  (% of  employment) (modeled ILO estimate)",20.5,21.0,21.5,20.8999996185303,21.2999992370605,21.2999992370605,21.5,21.7999992370605,21.5,22.100000381469698,22.100000381469698,25.2000007629395,24.5,24.7999992370605,25.399999618530302,25.2999992370605,24.5,24.600000381469698,232,M
7956,Guinea-Bissau,"Employment in services,  (% of  employment) (modeled ILO estimate)",38.7999992370605,38.9000015258789,38.0999984741211,37.7000007629395,38.2999992370605,38.2999992370605,38.7999992370605,38.7999992370605,38.5999984741211,39.2000007629395,39.7999992370605,40.4000015258789,39.7000007629395,39.2000007629395,39.7000007629395,39.9000015258789,40.4000015258789,40.7000007629395,232,M
8011,Nigeria,"Employment in services,  (% of  employment) (modeled ILO estimate)",32.0,32.5,32.2000007629395,32.7999992370605,36.4000015258789,37.0,37.2000007629395,37.0999984741211,39.2000007629395,41.7999992370605,47.0999984741211,47.5,47.7000007629395,48.2000007629395,49.0,49.0999984741211,48.2999992370605,48.2999992370605,232,M
8016,Papua New Guinea,"Employment in services,  (% of  employment) (modeled ILO estimate)",27.2000007629395,26.7000007629395,26.100000381469698,26.2000007629395,26.7000007629395,27.0,27.5,27.2999992370605,27.5,27.2999992370605,27.7999992370605,28.100000381469698,28.2000007629395,28.2999992370605,28.899999618530302,29.2999992370605,29.5,29.600000381469698,232,M
8038,South Africa,"Employment in services,  (% of  employment) (modeled ILO estimate)",51.5,53.0,52.2000007629395,54.4000015258789,55.4000015258789,57.5,56.7999992370605,54.7999992370605,59.2000007629395,58.4000015258789,62.0,60.7999992370605,61.4000015258789,62.7000007629395,54.0999984741211,54.9000015258789,55.2999992370605,55.2999992370605,232,M
8043,Sudan,"Employment in services,  (% of  employment) (modeled ILO estimate)",42.7999992370605,43.0,43.2999992370605,43.5999984741211,43.2999992370605,44.0,44.5999984741211,45.5,46.2000007629395,46.4000015258789,46.2000007629395,46.2000007629395,46.0,46.0,46.4000015258789,46.5999984741211,46.7000007629395,46.7999992370605,232,M
8115,Sub-Saharan Africa,"Employment to population ratio, 15+,  (%) (modeled ILO estimate)",55.2778612152699,55.349804907662204,55.78782794238415,56.028581609077655,56.29303650286764,56.44645949909816,56.75735259567124,56.71884218085547,57.029309165896215,56.9500057777277,57.016044681547356,56.974993205595496,56.9378541722031,57.20508303736445,57.50406238903721,57.577835756727744,57.45683107781423,57.465565679594135,232,F
8150,Central African Republic,"Employment to population ratio, 15+,  (%) (modeled ILO estimate)",65.3000030517578,65.1999969482422,65.09999847412111,65.3000030517578,65.09999847412111,65.1999969482422,65.09999847412111,65.0,65.09999847412111,65.0,65.0,65.09999847412111,65.1999969482422,66.6999969482422,66.40000152587889,66.1999969482422,66.09999847412111,66.0,232,F
8171,Equatorial Guinea,"Employment to population ratio, 15+,  (%) (modeled ILO estimate)",60.7999992370605,61.2999992370605,62.2000007629395,62.9000015258789,63.2999992370605,64.1999969482422,64.6999969482422,64.90000152587889,65.3000030517578,65.8000030517578,66.40000152587889,66.40000152587889,66.5,66.90000152587889,67.09999847412111,67.5,67.09999847412111,66.90000152587889,232,F
8187,Guinea,"Employment to population ratio, 15+,  (%) (modeled ILO estimate)",55.0,55.5999984741211,56.2999992370605,57.0,57.5999984741211,58.2999992370605,58.9000015258789,59.5999984741211,60.2000007629395,60.7999992370605,61.5,62.5,62.5,73.6999969482422,73.9000015258789,73.9000015258789,73.9000015258789,73.9000015258789,232,F
8188,Guinea-Bissau,"Employment to population ratio, 15+,  (%) (modeled ILO estimate)",60.7000007629395,60.7000007629395,61.0,61.0999984741211,61.2000007629395,61.2000007629395,61.2999992370605,61.5,61.5999984741211,61.7999992370605,61.9000015258789,61.9000015258789,62.2999992370605,62.5,62.7000007629395,62.7999992370605,62.9000015258789,63.0999984741211,232,F
8243,Nigeria,"Employment to population ratio, 15+,  (%) (modeled ILO estimate)",41.2000007629395,41.7999992370605,42.4000015258789,43.0,43.5999984741211,43.5999984741211,43.5999984741211,43.7000007629395,43.7000007629395,43.7000007629395,43.7999992370605,43.7999992370605,43.7999992370605,44.2000007629395,45.5999984741211,45.9000015258789,45.5,45.2999992370605,232,F
8248,Papua New Guinea,"Employment to population ratio, 15+,  (%) (modeled ILO estimate)",68.1999969482422,68.40000152587889,68.6999969482422,68.8000030517578,68.8000030517578,68.8000030517578,68.90000152587889,68.8000030517578,68.59999847412111,68.5,68.3000030517578,68.0,67.6999969482422,67.59999847412111,67.40000152587889,67.5,67.5,67.5,232,F
8270,South Africa,"Employment to population ratio, 15+,  (%) (modeled ILO estimate)",34.7999992370605,35.5999984741211,34.9000015258789,33.2000007629395,32.7000007629395,34.4000015258789,36.0,35.2999992370605,35.2000007629395,34.0999984741211,32.2999992370605,32.5999984741211,32.7999992370605,34.0,33.7999992370605,33.5999984741211,32.7999992370605,32.5,232,F
8275,Sudan,"Employment to population ratio, 15+,  (%) (modeled ILO estimate)",21.0,20.7000007629395,20.3999996185303,20.1000003814697,19.7999992370605,19.5,19.2000007629395,18.8999996185303,18.6000003814697,18.3999996185303,18.6000003814697,18.6000003814697,18.7999992370605,19.2000007629395,19.3999996185303,19.5,19.5,19.5,232,F
8395,Guinea,"Employment to population ratio, 15+,  (%) (national estimate)",,,60.5999984741211,,,,,,,,,,,,,,,,211,F
8454,Nigeria,"Employment to population ratio, 15+,  (%) (national estimate)",,,,,,,,,,,,,,50.0,,,,,211,F
8461,Papua New Guinea,"Employment to population ratio, 15+,  (%) (national estimate)",,,,,,,,,,,47.0999984741211,,,,,,,,211,F
8484,South Africa,"Employment to population ratio, 15+,  (%) (national estimate)",39.0,35.9000015258789,35.4000015258789,,,,,,35.5999984741211,34.4000015258789,32.5999984741211,32.7999992370605,33.0,33.9000015258789,33.9000015258789,34.5,33.7999992370605,,211,F
8485,South Sudan,"Employment to population ratio, 15+,  (%) (national estimate)",,,,,,,,,62.0999984741211,,,,,,,,,,211,F
8558,Sub-Saharan Africa,"Employment to population ratio, 15+,  (%) (modeled ILO estimate)",71.33512295006078,71.08583218676092,70.960972345449,70.73384004484309,70.5176593144633,70.57897932478816,70.66464690585428,70.58244031378774,70.95258826909443,70.75450834264203,70.7146454270885,70.69225513292741,70.85264117168926,71.00927823248541,71.19773530208151,71.29247524488873,71.22701132666894,71.2649013273675,232,M
8593,Central African Republic,"Employment to population ratio, 15+,  (%) (modeled ILO estimate)",81.3000030517578,81.1999969482422,81.0999984741211,81.1999969482422,80.9000015258789,80.8000030517578,80.6999969482422,80.5999984741211,80.5,80.3000030517578,80.0999984741211,79.9000015258789,79.6999969482422,79.8000030517578,78.9000015258789,78.5,78.3000030517578,78.1999969482422,232,M
8614,Equatorial Guinea,"Employment to population ratio, 15+,  (%) (modeled ILO estimate)",85.9000015258789,86.4000015258789,87.1999969482422,87.3000030517578,86.9000015258789,87.5,87.5999984741211,87.3000030517578,87.3000030517578,87.6999969482422,88.0,87.5999984741211,87.5,87.8000030517578,87.8000030517578,88.0,87.4000015258789,86.9000015258789,232,M
8630,Guinea,"Employment to population ratio, 15+,  (%) (modeled ILO estimate)",76.3000030517578,76.3000030517578,76.3000030517578,76.3000030517578,76.1999969482422,76.1999969482422,76.1999969482422,76.1999969482422,76.1999969482422,76.1999969482422,76.1999969482422,76.6999969482422,76.6999969482422,80.4000015258789,80.1999969482422,80.1999969482422,80.1999969482422,80.3000030517578,232,M
8631,Guinea-Bissau,"Employment to population ratio, 15+,  (%) (modeled ILO estimate)",74.0999984741211,74.0,74.0,73.9000015258789,73.9000015258789,73.8000030517578,73.8000030517578,73.5999984741211,73.5999984741211,73.5,73.4000015258789,73.4000015258789,73.5,73.5,73.5,73.5999984741211,73.6999969482422,73.9000015258789,232,M
8686,Nigeria,"Employment to population ratio, 15+,  (%) (modeled ILO estimate)",63.0999984741211,62.0,60.7999992370605,59.5999984741211,58.2000007629395,58.4000015258789,58.5999984741211,58.7000007629395,58.9000015258789,59.0999984741211,59.2999992370605,59.4000015258789,59.4000015258789,59.9000015258789,61.2999992370605,61.7000007629395,61.5,61.4000015258789,232,M
8691,Papua New Guinea,"Employment to population ratio, 15+,  (%) (modeled ILO estimate)",71.5999984741211,72.0,72.4000015258789,72.5,72.5,72.5999984741211,72.5999984741211,72.3000030517578,72.0,71.8000030517578,71.3000030517578,70.5999984741211,70.09999847412111,69.8000030517578,69.40000152587889,69.5,69.59999847412111,69.6999969482422,232,M
8713,South Africa,"Employment to population ratio, 15+,  (%) (modeled ILO estimate)",48.0999984741211,48.2999992370605,48.2999992370605,47.0999984741211,47.5,48.9000015258789,49.9000015258789,49.5,51.2999992370605,48.4000015258789,46.5,46.2000007629395,46.4000015258789,46.5,46.5,46.7000007629395,46.0999984741211,46.0,232,M
8718,Sudan,"Employment to population ratio, 15+,  (%) (modeled ILO estimate)",65.8000030517578,65.59999847412111,65.40000152587889,65.1999969482422,64.90000152587889,64.59999847412111,64.40000152587889,64.0,63.7000007629395,65.0,64.8000030517578,64.59999847412111,64.3000030517578,64.0,63.7000007629395,63.5999984741211,63.4000015258789,63.2999992370605,232,M
8838,Guinea,"Employment to population ratio, 15+,  (%) (national estimate)",,,62.5999984741211,,,,,,,,,,,,,,,,211,M
8897,Nigeria,"Employment to population ratio, 15+,  (%) (national estimate)",,,,,,,,,,,,,,56.7000007629395,,,,,211,M
8904,Papua New Guinea,"Employment to population ratio, 15+,  (%) (national estimate)",,,,,,,,,,,47.7000007629395,,,,,,,,211,M
8927,South Africa,"Employment to population ratio, 15+,  (%) (national estimate)",53.2000007629395,49.5999984741211,50.4000015258789,,,,,,51.7000007629395,48.7000007629395,46.7000007629395,46.4000015258789,46.5999984741211,46.5999984741211,46.7000007629395,47.5999984741211,47.0,,211,M
8928,South Sudan,"Employment to population ratio, 15+,  (%) (national estimate)",,,,,,,,,68.09999847412111,,,,,,,,,,211,M
9065,Guinea,"Employment to population ratio, 15+, total (%) (national estimate)",,,61.5,,,,,,,,,,,,,,,,229,N
9124,Nigeria,"Employment to population ratio, 15+, total (%) (national estimate)",,,,,,,63.7999992370605,63.5999984741211,62.0,58.5,57.2000007629395,55.4000015258789,,53.2000007629395,,69.09999847412111,69.3000030517578,,229,N
9131,Papua New Guinea,"Employment to population ratio, 15+, total (%) (national estimate)",,,,,,,,,,,47.4000015258789,,,,,,,,229,N
9154,South Africa,"Employment to population ratio, 15+, total (%) (national estimate)",45.7000007629395,42.4000015258789,42.5,39.5,41.5999984741211,43.4000015258789,44.9000015258789,41.2000007629395,43.2999992370605,41.2999992370605,39.4000015258789,39.2999992370605,39.5,40.0,40.0,40.9000015258789,40.2000007629395,,229,N
9155,South Sudan,"Employment to population ratio, 15+, total (%) (national estimate)",,,,,,,,,65.1999969482422,,,,,,,,,,229,N
9230,Sub-Saharan Africa,"Employment to population ratio, ages 15-24,  (%) (modeled ILO estimate)",42.956996533139275,42.671423737683995,43.094304557710345,43.28829447763207,43.62140496436324,43.478498241121606,43.653127854567785,43.51884581945976,43.82533212515225,43.58199963265753,43.56536223548186,43.408504571278755,43.366873332979424,43.65001991800745,43.853486685942315,43.90518419268841,43.70469747839365,43.645656367109936,232,F
9265,Central African Republic,"Employment to population ratio, ages 15-24,  (%) (modeled ILO estimate)",50.2000007629395,50.2000007629395,50.0999984741211,50.0999984741211,50.0,49.9000015258789,49.7000007629395,49.5,49.2999992370605,49.0999984741211,48.7999992370605,48.5,48.2000007629395,47.9000015258789,47.5,47.5,47.5,47.5,232,F
9286,Equatorial Guinea,"Employment to population ratio, ages 15-24,  (%) (modeled ILO estimate)",45.0,45.4000015258789,46.0,46.5999984741211,47.2000007629395,47.7000007629395,48.0,48.0999984741211,48.2999992370605,48.5,48.7000007629395,48.7000007629395,48.7000007629395,48.7999992370605,48.9000015258789,49.0999984741211,48.7000007629395,48.4000015258789,232,F
9302,Guinea,"Employment to population ratio, ages 15-24,  (%) (modeled ILO estimate)",48.9000015258789,49.5999984741211,50.2000007629395,50.7999992370605,51.5,52.0999984741211,52.7000007629395,53.4000015258789,54.0,54.5999984741211,54.7000007629395,55.5,55.5,66.8000030517578,66.5,66.40000152587889,66.40000152587889,66.3000030517578,232,F
9303,Guinea-Bissau,"Employment to population ratio, ages 15-24,  (%) (modeled ILO estimate)",46.4000015258789,46.2999992370605,46.2000007629395,46.2000007629395,46.0999984741211,46.0,45.9000015258789,45.7999992370605,45.5999984741211,45.5,45.4000015258789,45.2999992370605,45.2000007629395,45.0999984741211,45.0,45.0,45.0,45.0,232,F
9358,Nigeria,"Employment to population ratio, ages 15-24,  (%) (modeled ILO estimate)",26.5,27.2999992370605,28.100000381469698,28.899999618530302,29.7000007629395,29.7000007629395,29.7000007629395,29.7000007629395,29.7000007629395,29.7000007629395,29.7000007629395,29.7000007629395,29.600000381469698,30.0,31.600000381469698,32.0,31.5,31.2000007629395,232,F
9363,Papua New Guinea,"Employment to population ratio, ages 15-24,  (%) (modeled ILO estimate)",56.7999992370605,57.4000015258789,58.0,58.0,58.0,57.9000015258789,57.9000015258789,57.2000007629395,56.5999984741211,56.0,55.2000007629395,53.9000015258789,52.9000015258789,52.4000015258789,51.7999992370605,51.7999992370605,51.9000015258789,51.9000015258789,232,F
9385,South Africa,"Employment to population ratio, ages 15-24,  (%) (modeled ILO estimate)",15.5,13.8000001907349,12.8999996185303,10.6999998092651,11.1000003814697,12.1000003814697,13.6999998092651,12.8000001907349,13.8000001907349,12.1999998092651,10.6999998092651,10.6000003814697,10.0,10.6999998092651,10.6999998092651,10.8999996185303,9.89999961853027,9.69999980926514,232,F
9390,Sudan,"Employment to population ratio, ages 15-24,  (%) (modeled ILO estimate)",15.8999996185303,15.5,15.1000003814697,14.6999998092651,14.3999996185303,14.0,13.6000003814697,13.1999998092651,12.8000001907349,11.3000001907349,11.1999998092651,11.1000003814697,11.1000003814697,10.8999996185303,10.8999996185303,11.1000003814697,11.1000003814697,11.1999998092651,232,F
9462,Sub-Saharan Africa,"Employment to population ratio, ages 15-24,  (%) (modeled ILO estimate)",50.055304882189205,49.702862689338566,49.834176125364216,49.69500606126459,49.87055098090203,49.87968857454133,49.7284812638425,49.706611929475216,49.88901353196614,49.778974167228796,49.62644097927207,49.735457109114144,50.2477238692981,50.55614558487992,50.56297060974823,50.64036004969539,50.57435469424826,50.58176387214026,232,M
9497,Central African Republic,"Employment to population ratio, ages 15-24,  (%) (modeled ILO estimate)",62.7999992370605,62.5999984741211,62.5999984741211,62.5999984741211,62.4000015258789,62.2000007629395,61.9000015258789,61.5999984741211,61.2999992370605,61.0,60.5,60.0999984741211,59.5,59.5999984741211,58.4000015258789,58.2000007629395,58.0999984741211,58.0999984741211,232,M
9518,Equatorial Guinea,"Employment to population ratio, ages 15-24,  (%) (modeled ILO estimate)",79.6999969482422,80.4000015258789,81.3000030517578,81.3000030517578,80.6999969482422,81.3000030517578,81.1999969482422,80.5999984741211,80.5,80.8000030517578,81.0,80.4000015258789,80.1999969482422,80.3000030517578,80.3000030517578,80.4000015258789,79.5,78.5999984741211,232,M
9534,Guinea,"Employment to population ratio, ages 15-24,  (%) (modeled ILO estimate)",57.2000007629395,57.2999992370605,57.4000015258789,57.5999984741211,57.5999984741211,57.7000007629395,57.7999992370605,57.9000015258789,58.0,58.2000007629395,58.0999984741211,57.2999992370605,57.2999992370605,62.9000015258789,62.5999984741211,62.5999984741211,62.5999984741211,62.7000007629395,232,M
9535,Guinea-Bissau,"Employment to population ratio, ages 15-24,  (%) (modeled ILO estimate)",52.2000007629395,52.0,51.9000015258789,51.7999992370605,51.7000007629395,51.5,51.2999992370605,51.0,50.7000007629395,50.4000015258789,50.2000007629395,49.9000015258789,49.7999992370605,49.5999984741211,49.4000015258789,49.4000015258789,49.4000015258789,49.5,232,M
9590,Nigeria,"Employment to population ratio, ages 15-24,  (%) (modeled ILO estimate)",37.2000007629395,36.9000015258789,36.5999984741211,36.2000007629395,35.9000015258789,36.0,36.0999984741211,36.2000007629395,36.4000015258789,36.5,36.5999984741211,36.5999984741211,36.5999984741211,36.9000015258789,38.0,38.2999992370605,38.0,37.9000015258789,232,M
9595,Papua New Guinea,"Employment to population ratio, ages 15-24,  (%) (modeled ILO estimate)",55.2000007629395,55.7999992370605,56.4000015258789,56.4000015258789,56.4000015258789,56.2999992370605,56.2999992370605,55.5999984741211,54.7999992370605,54.2999992370605,53.2999992370605,52.0,51.0,50.5,49.7999992370605,49.9000015258789,50.0999984741211,50.2000007629395,232,M
9617,South Africa,"Employment to population ratio, ages 15-24,  (%) (modeled ILO estimate)",19.7999992370605,17.7999992370605,17.5,15.0,16.7999992370605,18.6000003814697,19.1000003814697,19.5,19.8999996185303,17.2000007629395,15.1000003814697,14.8999996185303,14.6000003814697,14.6999998092651,14.6000003814697,15.1999998092651,14.6000003814697,14.3999996185303,232,M
9622,Sudan,"Employment to population ratio, ages 15-24,  (%) (modeled ILO estimate)",36.5,36.2999992370605,36.0,35.7999992370605,35.5,35.2000007629395,34.9000015258789,34.5,34.0999984741211,36.4000015258789,36.0999984741211,35.7999992370605,35.5,35.0999984741211,34.7999992370605,34.5,34.2999992370605,34.0,232,M
9693,Sub-Saharan Africa,"Expected years of schooling, ",6.231554985046389,6.41276073455811,6.6243577003479,6.905935764312741,7.1629962921142605,7.42967987060547,7.68823575973511,7.81319284439087,8.07714080810547,8.27089786529541,8.40817928314209,8.527843475341799,8.622410774230959,8.682581901550291,8.7411642074585,,,,225,F
9728,Central African Republic,"Expected years of schooling, ",,,,,,,,,,5.31085014343262,,,5.77772998809814,,,,,,225,F
9749,Equatorial Guinea,"Expected years of schooling, ",6.59856986999512,,,,,,,,,,,,,,,,,,225,F
9763,Guinea,"Expected years of schooling, ",,,,,5.22133016586304,5.754310131073001,6.18943977355957,,6.70944976806641,,,7.183129787445071,,,7.54567003250122,,,,225,F
9818,Nigeria,"Expected years of schooling, ",7.123149871826169,6.967529773712161,,,8.03116035461426,8.15818977355957,,,,,7.8958601951599094,8.17111015319824,,,,,,,225,F
9844,South Africa,"Expected years of schooling, ",,,,,,,,,,,,,13.4074296951294,,14.086620330810499,,,,225,F
9850,Sudan,"Expected years of schooling, ",,5.12569999694824,5.33429002761841,5.42040014266968,5.73074007034302,5.899240016937259,6.15487003326416,5.98137998580933,6.47064018249512,6.67068004608154,6.688079833984379,6.3542599678039595,6.6451301574707005,6.9655499458313,,,,,225,F
9918,Sub-Saharan Africa,"Expected years of schooling, ",7.60401105880737,7.77607917785645,8.065892219543459,8.34069347381592,8.593564987182619,8.80137634277344,8.99218845367432,9.052958488464359,9.25156116485596,9.38683700561523,9.473630905151369,9.65670204162598,9.69267559051514,9.70567512512207,9.76960182189941,,,,225,M
9953,Central African Republic,"Expected years of schooling, ",,,,,,,,,,7.87480020523071,,,8.44143962860107,,,,,,225,M
9974,Equatorial Guinea,"Expected years of schooling, ",9.49246025085449,,,,,,,,,,,,,,,,,,225,M
9988,Guinea,"Expected years of schooling, ",,,,,7.99748992919922,8.49522018432617,9.01327037811279,,9.5119104385376,,,9.802370071411131,,,10.060379981994599,,,,225,M
10043,Nigeria,"Expected years of schooling, ",8.77565002441406,8.42994022369385,,,9.74921035766602,9.75625991821289,,,,,8.68881988525391,9.06272983551025,,,,,,,225,M
10069,South Africa,"Expected years of schooling, ",,,,,,,,,,,,,12.2093896865845,,12.6962795257568,,,,225,M
10075,Sudan,"Expected years of schooling, ",,5.9924001693725595,5.916950225830081,6.059959888458249,6.38766002655029,6.45639991760254,6.69188022613525,6.70851993560791,7.19726991653442,7.34916019439697,7.30759000778198,6.98010015487671,7.32407999038696,7.43818998336792,,,,,225,M
10144,Sub-Saharan Africa, migrants (% of international migrant stock),47.23390638577258,,,,,46.822963138365544,,,,,47.733149334079,,,,,47.9630229749847,,,260,F
10186,Central African Republic, migrants (% of international migrant stock),46.865918124489,,,,,46.8115067390867,,,,,46.779577600410796,,,,,47.102870168386495,,,260,F
10209,Equatorial Guinea, migrants (% of international migrant stock),47.0002213858756,,,,,45.90163934426229,,,,,45.322245322245294,,,,,44.7575057736721,,,260,F
10229,Guinea, migrants (% of international migrant stock),50.165959916082706,,,,,51.3359551589427,,,,,50.781284280219005,,,,,50.710773905163,,,260,F
10230,Guinea-Bissau, migrants (% of international migrant stock),50.34229828850861,,,,,50.337577160493794,,,,,51.06120317173921,,,,,51.52464962163611,,,260,F
10292,Nigeria, migrants (% of international migrant stock),44.615501289246204,,,,,44.7931310656015,,,,,44.9671672546347,,,,,45.135620853713,,,260,F
10299,Papua New Guinea, migrants (% of international migrant stock),37.755467909645,,,,,36.7904695164681,,,,,35.6120201384519,,,,,35.0787371034055,,,260,F
10324,South Africa, migrants (% of international migrant stock),40.1061063559005,,,,,41.1844226284461,,,,,41.5425565038117,,,,,40.102803140545895,,,260,F
10325,South Sudan, migrants (% of international migrant stock),,,,,,,,,,,48.5496597584382,,,,,48.92151890132771,,,260,F
10331,Sudan, migrants (% of international migrant stock),49.737305816434606,,,,,49.09260988129021,,,,,49.0316635054455,,,,,49.445555606313704,,,260,F
10404,Sub-Saharan Africa,"Fertility rate, total (births per woman)",5.774069565920246,5.7256857799177805,5.676898418612959,5.627678028001242,5.578169003742392,5.527712529642887,5.475382291339269,5.421946822789249,5.367048172749045,5.310015341186805,5.250849897253392,5.188565948991745,5.123684172324731,5.056974576257413,4.988897275961105,4.919645146719653,,,254,N
10443,Central African Republic,"Fertility rate, total (births per woman)",5.5,5.48,5.459,5.436,5.4110000000000005,5.382999999999999,5.353,5.322,5.289,5.254,5.215,5.172000000000001,5.122999999999999,5.067,5.006,4.94,,,254,N
10466,Equatorial Guinea,"Fertility rate, total (births per woman)",5.834,5.785,5.731,5.675,5.617999999999999,5.559,5.497999999999999,5.433,5.3629999999999995,5.287999999999999,5.209,5.126,5.04,4.952,4.864,4.775,,,254,N
10485,Guinea,"Fertility rate, total (births per woman)",6.082000000000001,6.015,5.947,5.877000000000001,5.803999999999999,5.729,5.653,5.575,5.496,5.417000000000001,5.336,5.256,5.175,5.093999999999999,5.013999999999999,4.934,,,254,N
10486,Guinea-Bissau,"Fertility rate, total (births per woman)",5.82,5.73,5.641,5.555,5.47,5.388999999999999,5.312,5.2410000000000005,5.1739999999999995,5.11,5.0489999999999995,4.987,4.923,4.855,4.784,4.71,,,254,N
10547,Nigeria,"Fertility rate, total (births per woman)",6.106,6.082999999999999,6.06,6.0360000000000005,6.011,5.985,5.957999999999999,5.93,5.902,5.872000000000001,5.8389999999999995,5.8020000000000005,5.757999999999999,5.709,5.653,5.591,,,254,N
10553,Papua New Guinea,"Fertility rate, total (births per woman)",4.525,4.475,4.422,4.368,4.315,4.263,4.21,4.156000000000001,4.101,4.043,3.985,3.926,3.8689999999999998,3.813,3.759,3.707,,,254,N
10578,South Africa,"Fertility rate, total (births per woman)",2.8289999999999997,2.792,2.759,2.7289999999999996,2.702,2.677,2.655,2.636,2.6189999999999998,2.603,2.588,2.572,2.5540000000000003,2.533,2.51,2.485,,,254,N
